Repsol prevê dispensar 1.500 trabalhadores
Papa lamentou falta de normas no acolhimento de refugiados
Transacções de imóveis diminuem no 2.º trimestre com suspensão de 'Vistos Gold' - APEMIP
Boateng treina no AC Milan até final do ano
Kris Jenner prepara casamento
Sete mortos nas praias
Valência recupera André Gomes
Netflix chega no dia 21
Pamela nua aos 48 anos
Falta de água em Odivelas deixa centenas sem aulas
Veja Irina Shayk em bebé
PS convida antigos líderes para descida do Chiado
Taça de Portugal: grandes já conhecem adversários
PSP apreende 80 kg de haxixe
Berlim exige que refugiados respeitem cultura e leis
"Hotel de Tavira encerra, informa clientes que têm de sair e convoca funcionários"
Jenson Button vai continuar na McLaren-Honda
BES: 80% dos emigrantes lesados chegam a acordo
Algarve: Cintra otimista na busca por petróleo
Alves Ribeiro vai construir novo terminal de cruzeiros de Lisboa
Cinco pessoas hospitalizadas por botulismo
"Taxas Euribor caem para novos mínimos a 3, 6, 9 e 12 meses"
Festival do Ovo em Leiria para divulgar alimento
Melhor mês de sempre do CM na televisão
"Mais de 1,5 milhões de pessoas afetadas por tufão"
Federação de futebol de Singapura adequa estatutos
Famosos prontos para desafios na 'Quinta'
Taxistas madrilenos querem agir contra a Volkswagen
Seleção sobe no ranking
'Nobel Alternativo' distingue luta contra o nuclear
Linha azul do Metro com atrasos
Presidente da Câmara de Deputados do Brasil tem contas congeladas
FC Porto e Sporting prosseguem 'braço-de-ferro'
Ataques na Guatemala fazem três mortos
Fotos de Stênio Garcia nu tornadas públicas
Remédio curou 107 doentes de hepatite
Despiste corta IC1
Sem-abrigo trama ladrão na Amadora
Só quem chegue pelo acordo europeu tem estatuto garantido
Obras de 'Querido' deixam fuga de gás
Sobe para 464 número de mortos iranianos em Meca
Bolsa de Lisboa abre em terreno positivo
Sporting 'proibido' de perder
Bolsa de Tóquio encerra a ganhar
Bolsa de Tóquio encerra a ganhar quase 2%
Risco 'Alto' de exposição à radiação UV em 17 regiões
Quatro concelhos em risco 'Muito Elevado' de incêndio
Governo afegão anuncia morte de 150 talibãs
Volkswagen vai recolher 120.000 carros na Coreia do Sul devido a escândalo das emissões
Nova explosão no sul da China onde 17 bombas mataram sete pessoas na quarta-feira
Cinco centros hospitalares são os primeiros de referência para seis especialidades
Arábia Saudita e Irão acordam repatriamento de iranianos mortos em Meca -- agência oficial
Furacão 'Jaquín' sobe intensidade para categoria 3 no leste das Bahamas
Exército afegão recupera controlo de cidade estratégica de Kunduz -- governo
"Chega ao Japão o porta-aviões nuclear norte-americano ""Ronald Reagan"""
Austrália declara 50.000 quilómetros quadrados de terreno como área protegida indígena
Eleições: Rosas (BE) diz que PS está pedir à esquerda votos para medidas contra a esquerda
"Bolsa de Tóquio abre em alta de 0,49%"
Jornalista apanha susto em direto
Tenta matar agente a tiro em Gaia
Guimarães: advogado apanhado com heroína
Ronaldo nega assédio a Meredith
Águia cala Madrid
Passos puxa do terço mas Costa mantém fé
Acelera acusação contra Sócrates
Juros da casa voltam a descer
